id,title,vote_average,vote_count,status,release_date,revenue,runtime,adult,backdrop_path,budget,homepage,imdb_id,original_language,original_title,overview,popularity,poster_path,tagline,genres,production_companies,production_countries,spoken_languages,keywords,year,score,overviewmod,genresmod,soup
9322,La Femme Nikita,7.093,1747,Released,1990-02-21,5000000,117,False,/ciXTaqQgLglDfDB5MIBYZOhMXUs.jpg,8538703,https://www.gaumont.com/fr/en/film/nikita,tt0100263,fr,Nikita,"A beautiful felon, sentenced to life in prison for the murder of a policeman, is given a second chance – as a secret political assassin controlled by the government.",16.507,/1ulQDewUG4KKHOhpXdGKm3GdLFq.jpg,She murders. So she can live.,"Action, Thriller","Gaumont, Cecchi Gori Group Tiger Cinematografica, Les Films du Loup","France, Italy","English, French, Italian","undercover agent, venice, italy, shotgun, secret identity, special unit, romance, secret government organization, hitwoman, female assassin, government assassin",1990.0,6.898630588771914,"['beautiful', 'felon', 'sentenced', 'life', 'prison', 'murder', 'policeman', 'given', 'second', 'chance', '–', 'secret', 'political', 'assassin', 'controlled', 'government']","['action', 'thriller']",beautiful felon sentenced life prison murder policeman given second chance – secret political assassin controlled government action thriller
11009,Saturday Night Fever,6.714,1742,Released,1977-12-16,237113184,119,False,/iihMna17sTxP3zwlWBsKZbvDiGZ.jpg,3500000,,tt0076666,en,Saturday Night Fever,Tony spends his Saturdays at a disco where his stylish moves raise his popularity among the patrons. But his life outside the disco is not easy and things change when he gets attracted to Stephanie.,20.571,/ylA7E5Md21aqgzxbwa2dFxX8LKV.jpg,... Catch it!,"Music, Drama","Robert Stigwood Organization, Paramount",United States of America,English,"dancing master, dance performance, lover (female), disco, disco music",1977.0,6.589807680291699,"['tony', 'spends', 'saturdays', 'disco', 'stylish', 'moves', 'raise', 'popularity', 'among', 'patrons', 'life', 'outside', 'disco', 'easy', 'things', 'change', 'gets', 'attracted', 'stephanie']","['music', 'drama']",tony spends saturdays disco stylish moves raise popularity among patrons life outside disco easy things change gets attracted stephanie music drama
9778,Serendipity,6.9,1741,Released,2001-10-05,77516304,90,False,/gU7EMTMV3d2ykb9630PAwLSvtSz.jpg,28000000,,tt0240890,en,Serendipity,"Although strangers Sara and Jonathan are both already in relationships, they realize they have genuine chemistry after a chance encounter – but part company soon after. Years later, they each yearn to reunite, despite being destined for the altar. But to give true love a chance, they have to find one another again.",18.178,/srCE5lEIjVEG5eqWg9JcjZCK1aQ.jpg,Sometimes True Love Can Have More Than One Face.,"Comedy, Romance, Drama","Tapestry Films, Miramax, Simon Fields Productions",United States of America,English,"new love, soulmates, dollar, fate, destiny, christmas, serendipity",2001.0,6.741070207245106,"['although', 'strangers', 'sara', 'jonathan', 'already', 'relationships', 'realize', 'genuine', 'chemistry', 'chance', 'encounter', '–', 'part', 'company', 'soon', 'years', 'later', 'yearn', 'reunite', 'despite', 'destined', 'altar', 'give', 'true', 'love', 'chance', 'find', 'one', 'another']","['comedy', 'romance', 'drama']",although strangers sara jonathan already relationships realize genuine chemistry chance encounter – part company soon years later yearn reunite despite destined altar give true love chance find one another comedy romance drama
10110,Empire of the Sun,7.513,1740,Released,1987-12-09,66700000,153,False,/k1ppJC3h2qgHES2E17KPUhAcOBx.jpg,35000000,,tt0092965,en,Empire of the Sun,"Jamie Graham, a privileged English boy, is living in Shanghai when the Japanese invade and force all foreigners into prison camps. Jamie is captured with an American sailor, who looks out for him while they are in the camp together. Even though he is separated from his parents and in a hostile environment, Jamie maintains his dignity and youthful spirit, providing a beacon of hope for the others held captive with him.",14.322,/gEaCzjwHoPgyQFcwHql7o5YLHAU.jpg,"To survive in a world at war, he must find a strength greater than all the events that surround him.","Drama, History, War","Amblin Entertainment, Warner Bros. Pictures","China, Spain, United Kingdom, United States of America","English, Japanese, Mandarin","based on novel or book, shanghai, china, stadium, bravery, peasant, prisoner of war, coming of age, pacific war, chinese, japanese army, japanese soldier, japanese surrender, salt mine, internment camp, child protagonist, children in wartime, japanese occupation of china, suzhou, china",1987.0,7.239649482704314,"['jamie', 'graham', 'privileged', 'english', 'boy', 'living', 'shanghai', 'japanese', 'invade', 'force', 'foreigners', 'prison', 'camps', 'jamie', 'captured', 'american', 'sailor', 'looks', 'camp', 'together', 'even', 'though', 'separated', 'parents', 'hostile', 'environment', 'jamie', 'maintains', 'dignity', 'youthful', 'spirit', 'providing', 'beacon', 'hope', 'others', 'held', 'captive']","['drama', 'history', 'war']",jamie graham privileged english boy living shanghai japanese invade force foreigners prison camps jamie captured american sailor looks camp together even though separated parents hostile environment jamie maintains dignity youthful spirit providing beacon hope others held captive drama history war
1010581,My Fault,8.106,1738,Released,2023-06-08,0,117,False,/lntyt4OVDbcxA1l7LtwITbrD3FI.jpg,0,,tt21909764,es,Culpa mía,"Noah must leave her city, boyfriend, and friends to move into William Leister's mansion, the flashy and wealthy husband of her mother Rafaela. As a proud and independent 17 year old, Noah resists living in a mansion surrounded by luxury. However, it is there where she meets Nick, her new stepbrother, and the clash of their strong personalities becomes evident from the very beginning.",361.025,/w46Vw536HwNnEzOa7J24YH9DPRS.jpg,,"Drama, Romance","Pokeepsie Films, Amazon Studios",Spain,Spanish,"stepbrother, female protagonist, stepsister, rise, enemies to lovers, passion and romance, car",2023.0,7.7216744237269666,"['noah', 'must', 'leave', 'city', 'boyfriend', 'friends', 'move', 'william', 'leisters', 'mansion', 'flashy', 'wealthy', 'husband', 'mother', 'rafaela', 'proud', 'independent', 'year', 'old', 'noah', 'resists', 'living', 'mansion', 'surrounded', 'luxury', 'however', 'meets', 'nick', 'new', 'stepbrother', 'clash', 'strong', 'personalities', 'becomes', 'evident', 'beginning']","['drama', 'romance']",noah must leave city boyfriend friends move william leisters mansion flashy wealthy husband mother rafaela proud independent year old noah resists living mansion surrounded luxury however meets nick new stepbrother clash strong personalities becomes evident beginning drama romance
37797,Whisper of the Heart,7.942,1738,Released,1995-07-15,0,111,False,/r4xkyAUrMJLV0AE2eZJs2wKx0SK.jpg,0,,tt0113824,ja,耳をすませば,"Shizuku lives a simple life, dominated by her love for stories and writing. One day she notices that all the library books she has have been previously checked out by the same person: 'Seiji Amasawa'.",30.773,/5FROLD8zpWFs9ja7aYho1uOMJHg.jpg,I found someone I like.,"Animation, Drama, Family","Studio Ghibli, Nippon Television Network Corporation, Tokuma Shoten, Hakuhodo",Japan,Japanese,"dream, library, italy, violin, writing, education, love, train, cartoon cat, high school student, violin maker, grade, anime",1995.0,7.588294919749428,"['shizuku', 'lives', 'simple', 'life', 'dominated', 'love', 'stories', 'writing', 'one', 'day', 'notices', 'library', 'books', 'previously', 'checked', 'person', 'seiji', 'amasawa']","['animation', 'drama', 'family']",shizuku lives simple life dominated love stories writing one day notices library books previously checked person seiji amasawa animation drama family
154,Star Trek II: The Wrath of Khan,7.5,1737,Released,1982-06-04,96800000,113,False,/oXs8kp1oX5N0Mte6U8UUAwmLwt6.jpg,12000000,https://www.paramountmovies.com/movies/star-trek-ii-the-wrath-of-khan,tt0084726,en,Star Trek II: The Wrath of Khan,"It is the 23rd century. The Federation Starship U.S.S. Enterprise is on routine training maneuvers and Admiral James T. Kirk seems resigned to the fact that this inspection may well be the last space mission of his career. But Khan is back. Aided by his exiled band of genetic supermen, Khan - brilliant renegade of 20th century Earth - has raided Space Station Regula One, stolen a top secret device called Project Genesis, wrested control of another Federation Starship and sets out in pursuit of the Enterprise, determined to let nothing stand in the way of his mission: kill Admiral Kirk... even if it means universal Armageddon.",18.646,/uPyLsKl8Z0LOoxeaFXsY5MxhR5s.jpg,At the end of the universe lies the beginning of vengeance.,"Action, Adventure, Science Fiction, Thriller",Paramount,United States of America,English,"spacecraft, life and death, genetics, asteroid, self sacrifice, teleportation, genesis, midlife crisis, terraforming, simulator, cadet, radiation, uss reliant, starship, revenge, weapon of mass destruction, space opera, mentor protégé relationship, outer space",1982.0,7.228693934224966,"['rd', 'century', 'federation', 'starship', 'uss', 'enterprise', 'routine', 'training', 'maneuvers', 'admiral', 'james', 'kirk', 'seems', 'resigned', 'fact', 'inspection', 'may', 'well', 'last', 'space', 'mission', 'career', 'khan', 'back', 'aided', 'exiled', 'band', 'genetic', 'supermen', 'khan', 'brilliant', 'renegade', 'th', 'century', 'earth', 'raided', 'space', 'station', 'regula', 'one', 'stolen', 'top', 'secret', 'device', 'called', 'project', 'genesis', 'wrested', 'control', 'another', 'federation', 'starship', 'sets', 'pursuit', 'enterprise', 'determined', 'let', 'nothing', 'stand', 'way', 'mission', 'kill', 'admiral', 'kirk', 'even', 'means', 'universal', 'armageddon']","['action', 'adventure', 'sciencefiction', 'thriller']",rd century federation starship uss enterprise routine training maneuvers admiral james kirk seems resigned fact inspection may well last space mission career khan back aided exiled band genetic supermen khan brilliant renegade th century earth raided space station regula one stolen top secret device called project genesis wrested control another federation starship sets pursuit enterprise determined let nothing stand way mission kill admiral kirk even means universal armageddon action adventure sciencefiction thriller
109689,I Want You,7.393,1736,Released,2012-06-22,24016152,130,False,/z5N7cztLRgBs8i6n0QtErOkptp4.jpg,0,,tt1797504,es,Tengo ganas de ti,"The sexy Gin is the new love of Hache, but this can not forget his former girlfriend, so the love triangle is inevitable.",43.308,/z13I3sWzOoKBDAEpJ7iK9bSznQn.jpg,,"Drama, Romance","Zeta Studios, Atresmedia",Spain,Spanish,"friendship, based on novel or book, rebel, sequel, motor sport, street race, love, teenage love, young love, illegal grand prix race, based on young adult novel",2012.0,7.141563580095797,"['sexy', 'gin', 'new', 'love', 'hache', 'forget', 'former', 'girlfriend', 'love', 'triangle', 'inevitable']","['drama', 'romance']",sexy gin new love hache forget former girlfriend love triangle inevitable drama romance
369192,Battle of the Sexes,6.777,1736,Released,2017-09-22,12638526,121,False,/wCHJuJwEfOrrykgDas8T4m79Bzs.jpg,25000000,http://www.battleofthesexesmovie.co.uk/,tt4622512,en,Battle of the Sexes,The true story of the 1973 tennis match between World number one Billie Jean King and ex-champ and serial hustler Bobby Riggs.,13.538,/fWy0A3VojTCb0S2MKtEJjpquubF.jpg,He made a bet. She made history.,"Comedy, Drama, History","Fox Searchlight Pictures, Decibel Films, Cloud Eight Films, Ingenious Media","United Kingdom, United States of America",English,"sports, tennis, 1970s, tennis player, biography, based on true story, femme fatale, battle of the sexes, female athlete, determination, women's rights, chauvinisim, tennis match, exhibition match",2017.0,6.640684891571207,"['true', 'story', 'tennis', 'match', 'world', 'number', 'one', 'billie', 'jean', 'king', 'exchamp', 'serial', 'hustler', 'bobby', 'riggs']","['comedy', 'drama', 'history']",true story tennis match world number one billie jean king exchamp serial hustler bobby riggs comedy drama history
5994,The Family Man,6.768,1736,Released,2000-12-12,124700000,125,False,/1EKPfRFMl9rV55gcXP8wWfOC5YP.jpg,60000000,,tt0218967,en,The Family Man,"Jack's lavish, fast-paced lifestyle changes one Christmas night when he stumbles into a grocery store holdup and disarms the gunman. The next morning he wakes up in bed lying next to Kate, his college sweetheart he left in order to pursue his career, and to the horrifying discovery that his former life no longer exists. As he stumbles through this alternate suburban universe, Jack finds himself at a crossroad where he must choose between his high-power career and the woman he loves.",19.483,/zsedbiD7i2SepxIxb0F3U95mqyH.jpg,"What if you made different choices? What if you said yes, instead of no? What if you got a second chance?","Comedy, Drama, Romance, Fantasy","Beacon Pictures, Saturn Films, Buena Vista International, Universal Pictures",United States of America,English,"businessman, workaholic, midlife crisis, holiday, second chance, first love, lost love, guardian angel, family man, christmas, what if, crisis of conscience, career vs family, christmas eve",2000.0,6.6333668587843215,"['jacks', 'lavish', 'fastpaced', 'lifestyle', 'changes', 'one', 'christmas', 'night', 'stumbles', 'grocery', 'store', 'holdup', 'disarms', 'gunman', 'next', 'morning', 'wakes', 'bed', 'lying', 'next', 'kate', 'college', 'sweetheart', 'left', 'order', 'pursue', 'career', 'horrifying', 'discovery', 'former', 'life', 'longer', 'exists', 'stumbles', 'alternate', 'suburban', 'universe', 'jack', 'finds', 'crossroad', 'must', 'choose', 'highpower', 'career', 'woman', 'loves']","['comedy', 'drama', 'romance', 'fantasy']",jacks lavish fastpaced lifestyle changes one christmas night stumbles grocery store holdup disarms gunman next morning wakes bed lying next kate college sweetheart left order pursue career horrifying discovery former life longer exists stumbles alternate suburban universe jack finds crossroad must choose highpower career woman loves comedy drama romance fantasy
1807,Elephant,7.076,1730,Released,2003-09-20,10012022,81,False,/faZebuIBNDaVtfT2tWgDcRK1u8n.jpg,3000000,,tt0363589,en,Elephant,Several ordinary high school students go through their daily routine as two others prepare for something more malevolent.,14.862,/pbdm3Z45fwgcfPndm4wmQAhDWjN.jpg,,"Crime, Drama","HBO Films, Fearmakers Studios, Blue Relief Productions, Meno Films, Fine Line Features",United States of America,English,"video game, gun, mass murder, classroom, portland, oregon, violence in schools, girlfriend, school, gun violence, school shooting, day in a life, homosexuality, shooting",2003.0,6.883264557775728,"['several', 'ordinary', 'high', 'school', 'students', 'go', 'daily', 'routine', 'two', 'others', 'prepare', 'something', 'malevolent']","['crime', 'drama']",several ordinary high school students go daily routine two others prepare something malevolent crime drama
1923,Twin Peaks: Fire Walk with Me,7.343,1728,Released,1992-06-03,4184990,135,False,/g5G19q0xgkzWEvfcGo1KcL8nQOk.jpg,10000000,,tt0105665,en,Twin Peaks: Fire Walk with Me,"In the questionable town of Deer Meadow, Washington, FBI Agent Desmond inexplicably disappears while hunting for the man who murdered a teen girl. The killer is never apprehended, and, after experiencing dark visions and supernatural encounters, Agent Dale Cooper chillingly predicts that the culprit will claim another life. Meanwhile, in the more cozy town of Twin Peaks, hedonistic beauty Laura Palmer hangs with lowlifes and seems destined for a grisly fate.",34.12,/mxsGXqetGnirf99qapYd5MMY1VL.jpg,Meet Laura Palmer... In a town where nothing is as it seems... And everyone has something to hide.,"Drama, Mystery, Horror","New Line Cinema, CiBy 2000","France, United States of America",English,"high school, small town, double life, sexual abuse, detective, drug addiction, orgy, investigation, supernatural, surreal, prequel, murder, rural area, serial killer, prostitution, brutality, drugs, incest, psychotronic, washington state, criterion, disturbed teenager, 1990s, mysterious events, demonic, fbi agent, secret, violence",1992.0,7.099997293608146,"['questionable', 'town', 'deer', 'meadow', 'washington', 'fbi', 'agent', 'desmond', 'inexplicably', 'disappears', 'hunting', 'man', 'murdered', 'teen', 'girl', 'killer', 'never', 'apprehended', 'experiencing', 'dark', 'visions', 'supernatural', 'encounters', 'agent', 'dale', 'cooper', 'chillingly', 'predicts', 'culprit', 'claim', 'another', 'life', 'meanwhile', 'cozy', 'town', 'twin', 'peaks', 'hedonistic', 'beauty', 'laura', 'palmer', 'hangs', 'lowlifes', 'seems', 'destined', 'grisly', 'fate']","['drama', 'mystery', 'horror']",questionable town deer meadow washington fbi agent desmond inexplicably disappears hunting man murdered teen girl killer never apprehended experiencing dark visions supernatural encounters agent dale cooper chillingly predicts culprit claim another life meanwhile cozy town twin peaks hedonistic beauty laura palmer hangs lowlifes seems destined grisly fate drama mystery horror
727745,The Kissing Booth 3,6.97,1727,Released,2021-08-11,0,112,False,/oOZM1C3wZtsZtdidVgEazeas7U4.jpg,0,https://www.netflix.com/title/81026819,tt12783454,en,The Kissing Booth 3,"It’s the summer before Elle heads to college, and she has a secret decision to make. Elle has been accepted into Harvard, where boyfriend Noah is matriculating, and also Berkeley, where her BFF Lee is headed and has to decide if she should stay or not.",22.22,/c7xcqnMDVQ5v1hJBm3AZ5YikNe6.jpg,The end of an era. The beginning of everything else.,"Romance, Comedy",Komixx Entertainment,"South Africa, United Kingdom, United States of America","English, Portuguese","based on novel or book, college, sequel, summer",2021.0,6.796886285750012,"['it’s', 'summer', 'elle', 'heads', 'college', 'secret', 'decision', 'make', 'elle', 'accepted', 'harvard', 'boyfriend', 'noah', 'matriculating', 'also', 'berkeley', 'bff', 'lee', 'headed', 'decide', 'stay']","['romance', 'comedy']",it’s summer elle heads college secret decision make elle accepted harvard boyfriend noah matriculating also berkeley bff lee headed decide stay romance comedy
239563,St. Vincent,7.089,1725,Released,2014-10-09,54837234,102,False,/9aMc1qRu4bFV8spem94WzYo9TgM.jpg,13000000,http://stvincent-movie.com/,tt2170593,en,St. Vincent,"A young boy whose parents just divorced finds an unlikely friend and mentor in the misanthropic, bawdy, hedonistic, war veteran who lives next door.",62.23,/1bb7MTHCIPhpKZFysDpxNaNrdMk.jpg,Love Thy Neighbor,Comedy,"Chernin Entertainment, The Weinstein Company, Crescendo Productions, Goldenlight Films",United States of America,English,"friendship, babysitter, neighbor, divorce, child of divorce",2014.0,6.893368758712112,"['young', 'boy', 'whose', 'parents', 'divorced', 'finds', 'unlikely', 'friend', 'mentor', 'misanthropic', 'bawdy', 'hedonistic', 'war', 'veteran', 'lives', 'next', 'door']",['comedy'],young boy whose parents divorced finds unlikely friend mentor misanthropic bawdy hedonistic war veteran lives next door comedy
724495,The Woman King,7.749,1723,Released,2022-09-16,97250903,135,False,/xTsERrOCW15OIYl5aPX7Jbj38wu.jpg,50000000,https://www.thewomanking.movie/,tt8093700,en,The Woman King,"The story of the Agojie, the all-female unit of warriors who protected the African Kingdom of Dahomey in the 1800s with skills and a fierceness unlike anything the world has ever seen, and General Nanisca as she trains the next generation of recruits and readies them for battle against an enemy determined to destroy their way of life.",67.582,/438QXt1E3WJWb3PqNniK0tAE5c1.jpg,Her reign begins.,"Action, Drama, History","TriStar Pictures, JuVee Productions, Entertainment One, Welle Entertainment, TSG Entertainment II","Canada, United States of America","English, Portuguese","africa, arranged marriage, warrior woman, based on true story, slave trade, duringcreditsstinger, woman director, military unit, 19th century, mother daughter reunion, freed slave, female warrior, west africa, weapons training",2022.0,7.429084469135026,"['story', 'agojie', 'allfemale', 'unit', 'warriors', 'protected', 'african', 'kingdom', 'dahomey', 'skills', 'fierceness', 'unlike', 'anything', 'world', 'ever', 'seen', 'general', 'nanisca', 'trains', 'next', 'generation', 'recruits', 'readies', 'battle', 'enemy', 'determined', 'destroy', 'way', 'life']","['action', 'drama', 'history']",story agojie allfemale unit warriors protected african kingdom dahomey skills fierceness unlike anything world ever seen general nanisca trains next generation recruits readies battle enemy determined destroy way life action drama history
250219,I Can Quit Whenever I Want,7.432,1722,Released,2014-02-06,54606,100,False,/6BHQS2rofh2kQrktroBH4TGrtXY.jpg,2000000,,tt3438354,it,Smetto quando voglio,"A university researcher is fired because of the cuts to university. To earn a living he decides to produce drugs recruiting his former colleagues, who despite their skills are living at the margins of society.",6.514,/zcDqnuSpdRoXuw3kmbMDxLkdgXR.jpg,,Comedy,"Ascent Film, Fandango, RAI Cinema",Italy,Italian,,2014.0,7.171567300096431,"['university', 'researcher', 'fired', 'cuts', 'university', 'earn', 'living', 'decides', 'produce', 'drugs', 'recruiting', 'former', 'colleagues', 'despite', 'skills', 'living', 'margins', 'society']",['comedy'],university researcher fired cuts university earn living decides produce drugs recruiting former colleagues despite skills living margins society comedy
370755,Paterson,7.102,1722,Released,2016-11-17,2152738,118,False,/vdJFk9HsUTE3pVL9eYftkM5fEOp.jpg,5000000,,tt5247022,en,Paterson,"A week in the life of Paterson, a poet bus driver, and his wife Laura, a very creative artist, who live in Paterson, New Jersey, hometown of many famous poets and artists.",11.344,/AuJ1ZlfqwuAr9H5Qr1U9KILylse.jpg,,"Drama, Romance, Comedy","Inkjet Productions, Amazon Studios, Animal Kingdom, K5 International, Le Pacte","Germany, United States of America, France",English,"husband wife relationship, new jersey, poetry, routine, eavesdropping, beer, notebook, bus driver, hobby, twins, dog, drink, veteran, aspiration, ex-boyfriend ex-girlfriend relationship, cupcake, female artist, baking, meditative, calm, philosophical, repetition, bulldog, aspiring artist, writing a poem, fame-seeking, loving, mundanity, beauty in the mundane",2016.0,6.903646508017221,"['week', 'life', 'paterson', 'poet', 'bus', 'driver', 'wife', 'laura', 'creative', 'artist', 'live', 'paterson', 'new', 'jersey', 'hometown', 'many', 'famous', 'poets', 'artists']","['drama', 'romance', 'comedy']",week life paterson poet bus driver wife laura creative artist live paterson new jersey hometown many famous poets artists drama romance comedy
48415,Welcome to the South,6.72,1722,Released,2010-10-01,65584679,102,False,/9p9nHDBAabosvWzKmKJZOURo2z5.jpg,4000000,,tt1529235,it,Benvenuti al sud,"Alberto (Claudio Bisio), post office manager of a small town in Brianza, under pressure of his wife Sylvia (Angela Finocchiaro), is willing to do anything to get the transfer to Milan. Even pretending to be disabled to climb in the ranking. But the trick does not work and as punishment, he is transferred in a small town in Campania, which to an inhabitant of the north is equivalent to a nightmare ...",12.504,/ozz9wXdA7DLHlzxuqjbT43N2bM1.jpg,,Comedy,"Medusa Film, Cattleya, Sky Italia","Germany, Italy",Italian,"cheating, italy, village, lie, coffee, postman, naples, italy, mama's boy, community, bias, relocation, prejudice, cultural difference, co-workers relationship, social life, stereotype, postal worker, hospitality, community spirit, italian food, small community, wine drinking, unhappy marriage, news bias, media bias, social prejudices, accents, disability fraud",2010.0,6.593507894155836,"['alberto', 'claudio', 'bisio', 'post', 'office', 'manager', 'small', 'town', 'brianza', 'pressure', 'wife', 'sylvia', 'angela', 'finocchiaro', 'willing', 'anything', 'get', 'transfer', 'milan', 'even', 'pretending', 'disabled', 'climb', 'ranking', 'trick', 'work', 'punishment', 'transferred', 'small', 'town', 'campania', 'inhabitant', 'north', 'equivalent', 'nightmare']",['comedy'],alberto claudio bisio post office manager small town brianza pressure wife sylvia angela finocchiaro willing anything get transfer milan even pretending disabled climb ranking trick work punishment transferred small town campania inhabitant north equivalent nightmare comedy
1946,eXistenZ,6.813,1721,Released,1999-04-14,2856712,97,False,/247OkG4qeUpy3WiKjilQyqNBwnY.jpg,15000000,,tt0120907,en,eXistenZ,A game designer on the run from assassins must play her latest virtual reality creation with a marketing trainee to determine if the game has been damaged.,16.265,/kETKF0JhdTPn1knci8CAdYL0d79.jpg,Play it. Live it. Kill for it.,"Action, Thriller, Science Fiction","Dimension Films, Alliance Atlantis, Natural Nylon Entertainment, Serendipity Point Films, Téléfilm Canada, The Movie Network, Union Générale Cinématographique","Canada, France, United Kingdom",English,"hacker, video game, virtual reality, pop star, bodyguard, dystopia, virtual fight, near future",1999.0,6.66894492618138,"['game', 'designer', 'run', 'assassins', 'must', 'play', 'latest', 'virtual', 'reality', 'creation', 'marketing', 'trainee', 'determine', 'game', 'damaged']","['action', 'thriller', 'sciencefiction']",game designer run assassins must play latest virtual reality creation marketing trainee determine game damaged action thriller sciencefiction
9040,Serpico,7.544,1720,Released,1973-12-18,29800000,130,False,/jQbebNCnS4Dqv8jGulLfSEmjuE7.jpg,3000000,,tt0070666,en,Serpico,"Frank Serpico is an idealistic New York City cop who refuses to take bribes, unlike the rest of the force. His actions get Frank shunned by the other officers, and often placed in dangerous situations by his partners. When his superiors ignore Frank's accusations of corruption, he decides to go public with the allegations. Although this causes the Knapp Commission to investigate his claims, Frank has also placed a target on himself.",16.565,/c7fENg2o6SBBtL3z4V9xTAnEoDJ.jpg,Many of his fellow officers considered him the most dangerous man alive - An honest cop.,"Crime, Drama, History","De Laurentiis Entertainment Group, Artists Entertainment Complex, Produzioni De Laurentiis - International Manufacturing Company, Paramount","Italy, United States of America","English, Spanish, Italian","new york city, corruption, hippie, police, biography, idealism, based on true story, idealist, money, undercover cop, internal affairs, police corruption, social justice, police vigilantism, whistleblower, fighting the system",1973.0,7.262232299907752,"['frank', 'serpico', 'idealistic', 'new', 'york', 'city', 'cop', 'refuses', 'take', 'bribes', 'unlike', 'rest', 'force', 'actions', 'get', 'frank', 'shunned', 'officers', 'often', 'placed', 'dangerous', 'situations', 'partners', 'superiors', 'ignore', 'franks', 'accusations', 'corruption', 'decides', 'go', 'public', 'allegations', 'although', 'causes', 'knapp', 'commission', 'investigate', 'claims', 'frank', 'also', 'placed', 'target']","['crime', 'drama', 'history']",frank serpico idealistic new york city cop refuses take bribes unlike rest force actions get frank shunned officers often placed dangerous situations partners superiors ignore franks accusations corruption decides go public allegations although causes knapp commission investigate claims frank also placed target crime drama history
5924,Papillon,7.842,1720,Released,1973-12-13,53267000,151,False,/1xTUtI25j3TpKtJ7dyFvqCP2qaO.jpg,12000000,,tt0070511,en,Papillon,"A man befriends a fellow criminal as the two of them begin serving their sentence on a dreadful prison island, which inspires the man to plot his escape.",20.507,/356oqQpug682OERsWV0bGZ0YxwQ.jpg,The greatest adventure of escape!,"Crime, Drama","Allied Artists Pictures, Solar Productions, Corona-General",United States of America,"English, Spanish","prison, prison escape, jungle, solitary confinement, based on memoir or autobiography, remote island, leper colony, labor camp, corrupt official, french colonialism, devil's island, prison brutality, guyana, 1930s",1973.0,7.504119982777031,"['man', 'befriends', 'fellow', 'criminal', 'two', 'begin', 'serving', 'sentence', 'dreadful', 'prison', 'island', 'inspires', 'man', 'plot', 'escape']","['crime', 'drama']",man befriends fellow criminal two begin serving sentence dreadful prison island inspires man plot escape crime drama
337674,Elle,6.659,1717,Released,2016-05-25,2341534,130,False,/wmJ1RQMhUr05KNJjFT4AnslgfMW.jpg,9804690,,tt3716530,fr,Elle,"When Michèle, the CEO of a gaming software company, is attacked in her home by an unknown assailant, she refuses to let it alter her precisely ordered life. She manages crises involving family, all the while becoming engaged in a game of cat and mouse with her stalker.",9.34,/lpKIazNJncpV3sJ5MyTFS5tfTZk.jpg,,"Drama, Thriller","France 2 Cinéma, SBS Productions, Twenty Twenty Vision Filmproduktion, Proximus, Entre Chien et Loup","Belgium, France, Germany",French,"rape, france, video game, assault, death of father, car accident, birth, divorced woman, death of mother, christmas lights, giving birth, rape and revenge, christmas, intruder, pepper spray",2016.0,6.543711362714805,"['michèle', 'ceo', 'gaming', 'software', 'company', 'attacked', 'home', 'unknown', 'assailant', 'refuses', 'let', 'alter', 'precisely', 'ordered', 'life', 'manages', 'crises', 'involving', 'family', 'becoming', 'engaged', 'game', 'cat', 'mouse', 'stalker']","['drama', 'thriller']",michèle ceo gaming software company attacked home unknown assailant refuses let alter precisely ordered life manages crises involving family becoming engaged game cat mouse stalker drama thriller
1725,West Side Story,7.3,1716,Released,1961-12-13,43656822,151,False,/bkahbHkwBSbIDtTm667Tu1ba2bu.jpg,6000000,,tt0055614,en,West Side Story,"In the slums of the upper West Side of Manhattan, New York, a gang of Polish-American teenagers called the Jets compete with a rival gang of recently immigrated Puerto Ricans, the Sharks, to ""own"" the neighborhood streets. Tensions are high between the gangs but two romantics, one from each gang, fall in love leading to tragedy.",15.47,/nzCMu6D5q60i2bVrIQ0DxlRSgCZ.jpg,The screen achieves one of the great entertainments in the history of motion pictures.,"Crime, Drama, Romance","Seven Arts Productions, The Mirisch Company",United States of America,"English, Spanish","immigrant, showdown, street gang, slum, love at first sight, puerto rico, highway, forbidden love, musical, based on play or musical, rivalry, feud, interracial relationship, tragic love, attempted rape, policeman, obsessive love, lifting female in air, young love, modern day adaptation, shakespeare in modern dress, romeo & juliet",1961.0,7.063730611586065,"['slums', 'upper', 'west', 'side', 'manhattan', 'new', 'york', 'gang', 'polishamerican', 'teenagers', 'called', 'jets', 'compete', 'rival', 'gang', 'recently', 'immigrated', 'puerto', 'ricans', 'sharks', 'neighborhood', 'streets', 'tensions', 'high', 'gangs', 'two', 'romantics', 'one', 'gang', 'fall', 'love', 'leading', 'tragedy']","['crime', 'drama', 'romance']",slums upper west side manhattan new york gang polishamerican teenagers called jets compete rival gang recently immigrated puerto ricans sharks neighborhood streets tensions high gangs two romantics one gang fall love leading tragedy crime drama romance
